Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
1,0.0,Mobile Phone,1.0,15.585792490357065,Credit Card,Male,2.0,3.0,Mobile Phone,4.0,Married,3.0,1.0,13.0,1.0,1.0,2.0,123.72999999999999
0,1.0,Mobile Phone,1.0,14.0,Debit Card,Female,3.0,3.0,Mobile Phone,2.0,Single,2.0,0.0,21.0,0.0,1.0,2.0,133.1
0,22.0,Computer,1.0,16.0,Debit Card,Female,2.0,3.0,Others,5.0,Single,10.0,1.0,11.0,0.5997307468619351,1.0,2.0,286.65
0,9.0,Mobile Phone,1.0,9.0,COD,Male,1.0,3.0,Laptop & Accessory,4.0,Single,5.0,0.0,12.0,6.0,7.0,7.0,144.85
0,4.0,Computer,3.0,11.0,E wallet,Female,2.4685455963724023,3.0,Mobile Phone,4.0,Married,2.0,0.0,11.0,0.0,2.0,2.0,127.88999999999999
1,0.0,Mobile Phone,3.0,10.0,E wallet,Male,2.0,4.0,Laptop & Accessory,2.0,Single,2.0,1.0,12.0,7.0,7.0,4.0,158.28
0,10.0,Computer,1.0,15.438077477927026,Credit Card,Male,2.0,3.0,Mobile Phone,2.0,Divorced,2.0,1.0,12.0,0.0,1.0,2.0,123.25999999999999
0,15.0,Computer,3.0,32.0,E wallet,Female,3.0,3.0,Grocery,4.0,Divorced,6.0,0.0,14.0,2.0,4.298740717780783,8.0,235.25
1,4.660426160820709,Mobile Phone,1.0,9.0,Debit Card,Male,2.0,3.0,Mobile Phone,3.0,Single,2.0,0.0,13.0,0.0,1.0,0.0,114.19999999999999
0,8.0,Mobile Phone,3.0,22.0,E wallet,Male,3.0,3.0,Fashion,4.0,Divorced,1.0,0.0,15.0,3.0,6.0,9.0,180.2
0,9.0,Computer,1.0,24.0,Debit Card,Male,2.0,2.0,Mobile Phone,2.0,Divorced,5.0,0.0,18.0,0.0,1.0,0.0,136.88
0,24.0,Mobile Phone,1.0,8.0,Credit Card,Male,2.0,5.0,Laptop & Accessory,4.0,Married,6.0,0.0,18.0,0.0,1.0,2.0,154.82
0,14.0,Mobile Phone,3.0,8.0,Debit Card,Male,2.0,3.0,Grocery,4.0,Single,2.0,0.0,19.0,1.0,2.8120242894184586,4.0,260.15
0,0.0,Mobile Phone,3.0,16.0,Credit Card,Female,3.0,4.0,Mobile Phone,3.0,Single,2.0,0.0,12.0,1.0,1.0,0.0,112.0
0,1.0,Mobile Phone,1.0,22.0,Credit Card,Male,3.0,2.0,Laptop & Accessory,5.0,Single,1.0,0.0,19.0,0.0,1.0,7.0,156.61
0,4.0,Mobile Phone,3.0,13.0,COD,Male,3.0,2.0,Laptop & Accessory,2.0,Divorced,5.0,0.0,11.0,3.0,7.0,7.0,169.29
0,12.0,Mobile Phone,1.0,6.0,Credit Card,Male,2.0,2.0,Fashion,2.0,Married,1.0,0.0,17.0,3.0,3.0,7.0,196.13
0,9.0,Computer,1.0,30.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,4.0,Divorced,8.0,0.0,15.0,0.0,1.0,8.0,156.74
0,5.0,Mobile Phone,3.0,13.0,Debit Card,Male,3.0,4.0,Laptop & Accessory,3.0,Divorced,2.0,0.0,14.0,1.0,4.0,8.0,154.84
0,11.0,Mobile Phone,1.0,31.0,Debit Card,Female,2.0,4.0,Fashion,4.0,Divorced,4.0,0.0,17.0,1.0,1.0,4.1113004383519565,220.61
0,30.0,Computer,1.0,6.0,Debit Card,Male,2.0,5.0,Laptop & Accessory,3.0,Married,3.0,1.0,13.0,1.0,1.0,2.0,156.6
0,4.0,Mobile Phone,1.0,11.0,COD,Male,2.0,3.0,Mobile Phone,2.0,Divorced,1.0,1.0,12.0,0.0,1.0,3.0,148.21
0,4.0,Mobile Phone,2.0,8.0,UPI,Male,3.0,4.0,Laptop & Accessory,5.0,Divorced,4.0,0.0,12.0,0.0,1.0,0.0,164.1
0,18.0,Computer,1.0,13.0,Debit Card,Male,3.0,3.0,Fashion,5.0,Married,2.0,0.0,18.0,5.0,9.0,11.0,152.1
0,4.0,Mobile Phone,1.0,8.0,Debit Card,Male,2.6117246927621514,3.0,Mobile Phone,2.0,Married,1.0,1.0,18.0,1.0,2.0,2.0,126.94999999999999
0,6.0,Computer,1.0,11.0,Debit Card,Female,3.0,3.0,Fashion,4.0,Divorced,7.0,0.0,11.0,2.0,8.0,7.808644847245866,218.77999999999997
0,12.0,Mobile Phone,1.0,16.0,Credit Card,Male,2.0,3.0,Grocery,5.0,Divorced,2.0,1.0,14.0,5.4351138552199245,11.0,10.0,270.68
0,16.0,Computer,1.0,15.869387763679308,Debit Card,Female,2.0,3.0,Mobile Phone,2.0,Single,1.0,0.0,19.0,0.0,1.0,7.0,124.55000000000001
0,22.0,Mobile Phone,1.0,6.0,COD,Female,2.0,4.0,Grocery,3.0,Single,8.0,1.0,12.0,1.0,3.1308168230122884,7.0,239.64
1,15.0,Mobile Phone,1.0,14.0,Credit Card,Male,2.0,4.0,Laptop & Accessory,4.0,Divorced,3.0,0.0,15.0,7.0,7.0,7.0,149.41
0,0.0,Mobile Phone,1.0,15.551177255013823,Debit Card,Female,2.0,3.0,Mobile Phone,4.0,Single,2.0,1.0,12.0,0.0,1.0,2.0,124.78
0,5.0,Mobile Phone,3.0,14.0,COD,Female,3.0,4.0,Laptop & Accessory,4.0,Divorced,2.0,1.0,11.0,6.0,11.0,9.0,152.28
0,0.0,Mobile Phone,3.0,8.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,3.0,Single,2.0,1.0,11.0,1.0,1.0,4.0,144.78
0,4.0,Mobile Phone,3.0,13.0,E wallet,Male,3.0,3.0,Laptop & Accessory,2.0,Married,5.0,0.0,12.0,0.0,1.0,7.0,175.47
0,5.0,Mobile Phone,1.0,8.0,Credit Card,Female,3.0,2.0,Laptop & Accessory,2.0,Single,8.0,0.0,16.0,1.0,1.0,7.0,150.55
1,0.0,Mobile Phone,1.0,8.0,Credit Card,Male,2.0,5.0,Mobile Phone,2.0,Divorced,6.0,1.0,13.0,2.0,2.0,2.0,134.64
0,3.0,Mobile Phone,1.0,34.0,Credit Card,Female,3.0,3.0,Laptop & Accessory,2.0,Divorced,2.0,0.0,13.0,0.0,1.0,9.0,157.75
0,4.0,Computer,1.0,13.0,Debit Card,Female,2.0,4.0,Fashion,3.0,Divorced,2.0,0.0,24.0,3.0,8.0,9.0,189.43
0,12.0,Computer,1.0,5.0,Credit Card,Male,2.0,4.0,Others,2.0,Divorced,2.0,0.0,15.648490679837156,9.0,13.0,3.0,292.72
1,2.0,Mobile Phone,3.0,9.0,Credit Card,Female,2.0,3.0,Laptop & Accessory,3.0,Divorced,5.0,1.0,18.0,1.0,1.0,0.0,152.38
0,6.0,Computer,3.0,16.0,E wallet,Male,2.0,4.0,Laptop & Accessory,2.0,Single,4.0,0.0,14.0,1.0,1.0,1.0,146.82
0,20.0,Mobile Phone,1.0,11.0,Debit Card,Male,2.0,3.0,Others,3.0,Divorced,5.0,0.0,11.0,0.4975447104561568,1.0,1.0,283.0
0,16.0,Computer,1.0,16.0,Debit Card,Female,2.0,4.0,Laptop & Accessory,3.0,Married,2.0,0.0,11.0,0.0,1.0,0.0,152.57
0,0.0,Computer,3.0,6.0,E wallet,Male,3.0,3.0,Laptop & Accessory,4.0,Divorced,1.0,1.0,13.0,0.0,1.0,4.0,163.49
0,27.0,Computer,1.0,26.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,3.0,Single,4.0,0.0,12.0,1.0,1.0,3.0,148.69
0,16.0,Mobile Phone,1.0,13.0,Debit Card,Female,2.0,3.0,Fashion,5.0,Divorced,9.0,0.0,16.0,1.0,1.0,0.0,199.85
0,18.0,Mobile Phone,1.0,14.0,UPI,Male,3.0,3.0,Laptop & Accessory,2.0,Divorced,10.0,0.0,14.0,7.0,9.0,8.0,136.97
0,13.0,Mobile Phone,3.0,6.0,Credit Card,Male,2.0,5.0,Laptop & Accessory,2.0,Divorced,3.0,1.0,22.0,1.0,1.0,2.0,174.57
1,3.4223836195440844,Mobile Phone,1.0,14.0,UPI,Male,3.0,5.0,Mobile Phone,5.0,Divorced,2.0,1.0,11.0,1.0,1.0,7.0,121.19
0,2.0,Mobile Phone,1.0,15.0,UPI,Male,1.0,4.0,Mobile Phone,2.0,Single,1.0,0.0,17.0,2.0,2.0,2.0,139.83
0,3.0,Mobile Phone,3.0,11.0,E wallet,Female,1.0,4.0,Laptop & Accessory,3.0,Married,2.0,0.0,13.0,0.0,1.0,2.0,161.18
0,0.0,Mobile Phone,3.0,14.0,E wallet,Female,2.0,3.0,Laptop & Accessory,4.0,Divorced,2.0,0.0,18.0,0.0,1.0,7.0,162.14
0,10.0,Mobile Phone,1.0,11.0,Credit Card,Male,3.0,3.0,Laptop & Accessory,2.0,Married,8.0,0.0,16.0,0.0,1.0,4.0,163.47
0,11.0,Mobile Phone,1.0,21.0,Debit Card,Male,3.0,4.0,Fashion,2.0,Married,1.0,1.0,14.0,1.0,2.0,4.891227811162565,215.10000000000002
0,4.0,Mobile Phone,1.0,13.0,Credit Card,Female,2.0,3.0,Fashion,2.0,Single,2.0,1.0,14.0,2.0,4.0,10.0,171.43
0,2.0,Mobile Phone,3.0,16.0,E wallet,Female,2.0,4.0,Laptop & Accessory,4.0,Married,2.0,1.0,14.0,0.0,1.0,7.0,182.68
0,8.0,Mobile Phone,1.0,11.0,COD,Male,3.0,3.0,Fashion,4.0,Single,1.0,0.0,13.0,0.0,1.0,13.0,180.95
0,0.0,Mobile Phone,1.0,32.0,Debit Card,Male,2.696011126642078,3.0,Mobile Phone,2.0,Married,2.0,0.0,12.0,1.0,1.0,2.0,129.04
0,14.0,Mobile Phone,1.0,12.0,Credit Card,Male,3.0,4.0,Laptop & Accessory,4.0,Single,7.0,1.0,15.0,1.0,1.0,2.0,160.32
0,20.0,Computer,3.0,10.0,Credit Card,Male,2.54121571677549,3.0,Laptop & Accessory,3.0,Single,4.0,0.0,19.0,0.0,1.0,0.0,129.76
0,15.0,Mobile Phone,1.0,29.0,Debit Card,Female,2.0,3.0,Grocery,2.0,Single,3.0,0.0,14.0,0.0,1.0686954135185336,0.0,259.92
0,2.0,Computer,3.0,8.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,3.0,Divorced,2.0,0.0,14.0,1.0,1.0,2.0,146.49
0,15.0,Mobile Phone,2.0,8.0,COD,Male,2.4222791980508163,3.0,Mobile Phone,3.0,Married,1.0,1.0,11.0,1.0,1.0,0.0,126.96000000000001
0,5.0,Mobile Phone,1.0,15.71697481824069,Credit Card,Female,3.0,3.0,Mobile Phone,4.0,Divorced,2.0,0.0,13.0,0.0,1.0,7.0,123.69999999999999
0,21.0,Mobile Phone,3.0,35.0,Credit Card,Female,3.0,3.0,Fashion,3.0,Divorced,4.0,0.0,21.0,0.0,1.0,4.786507131378579,225.04000000000002
0,10.0,Mobile Phone,1.0,12.0,Credit Card,Male,2.0,2.0,Laptop & Accessory,5.0,Married,5.0,1.0,13.0,2.0,6.0,7.0,159.74
0,3.0,Computer,3.0,31.0,COD,Female,2.0,3.0,Laptop & Accessory,3.0,Divorced,8.0,1.0,12.0,1.0,2.0,2.0,147.36
0,0.0,Mobile Phone,3.0,6.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,3.0,Divorced,2.0,0.0,17.0,2.0,7.0,7.0,152.96
0,15.0,Mobile Phone,1.0,8.0,UPI,Male,3.0,4.0,Laptop & Accessory,2.0,Single,4.0,0.0,23.0,0.0,1.0,0.0,167.81
1,3.1391308390606802,Computer,3.0,6.0,COD,Female,2.0,4.0,Mobile Phone,4.0,Single,2.0,1.0,11.0,1.0,1.0,2.0,121.74000000000001
0,9.0,Computer,3.0,6.0,Credit Card,Female,2.0,3.0,Laptop & Accessory,2.0,Single,5.0,0.0,15.0,1.0,1.0,0.0,166.53
0,9.0,Computer,3.0,9.0,Credit Card,Male,2.0,4.0,Fashion,2.0,Divorced,5.0,0.0,11.0,0.0,1.0,12.0,196.99
0,30.0,Mobile Phone,1.0,6.0,Credit Card,Male,2.0,3.0,Laptop & Accessory,3.0,Divorced,3.0,0.0,11.0,1.0,1.0,2.0,167.55
0,7.606617262648458,Mobile Phone,1.0,16.0,Debit Card,Female,2.0,2.0,Mobile Phone,3.0,Divorced,4.0,1.0,13.0,0.0,1.0,7.0,122.13
0,0.0,Computer,3.0,16.157492229181713,Credit Card,Male,2.0,3.0,Mobile Phone,2.0,Single,2.0,0.0,24.0,0.0,2.0,2.0,126.1
1,0.0,Mobile Phone,3.0,11.0,E wallet,Female,2.589776441404373,3.0,Mobile Phone,3.0,Single,2.0,1.0,13.0,1.0,1.0,0.0,128.51
0,10.0,Mobile Phone,1.0,16.0,Credit Card,Female,3.0,3.0,Mobile Phone,5.0,Divorced,7.0,0.0,20.0,1.0,1.0,3.0,134.52
0,19.0,Computer,1.0,13.0,Credit Card,Female,1.0,3.0,Laptop & Accessory,3.0,Divorced,3.0,0.0,14.0,0.0,1.0,0.0,152.58
1,4.0,Computer,3.0,10.0,E wallet,Male,2.0,3.0,Laptop & Accessory,4.0,Single,2.0,0.0,18.0,7.0,7.0,7.0,193.55
0,23.0,Mobile Phone,1.0,16.0,COD,Male,3.0,4.0,Fashion,2.0,Single,7.0,0.0,15.0,0.0,1.0,3.0,204.96
1,3.0,Mobile Phone,3.0,28.0,E wallet,Male,3.0,4.0,Laptop & Accessory,3.0,Divorced,3.0,1.0,12.0,1.0,1.0,0.0,163.8
0,4.0,Mobile Phone,1.0,15.734688091760885,Debit Card,Male,2.0,4.0,Mobile Phone,4.0,Single,1.0,1.0,16.0,1.0,2.0,2.0,126.57
1,0.0,Mobile Phone,3.0,18.0,Debit Card,Female,2.397716329192162,2.0,Mobile Phone,4.0,Single,2.0,0.0,15.0,0.0,1.0,0.0,127.16
0,10.359639455751406,Mobile Phone,1.0,29.0,Debit Card,Male,2.0,3.0,Mobile Phone,2.0,Single,10.0,0.0,16.0,1.0,1.0,2.0,122.00999999999999
0,8.0,Mobile Phone,1.0,15.0,Debit Card,Male,3.0,4.0,Laptop & Accessory,4.0,Single,10.0,0.0,19.0,1.0,1.0,0.0,165.4
0,0.0,Mobile Phone,1.0,6.0,Credit Card,Male,2.0,3.0,Mobile Phone,4.0,Married,2.0,0.0,11.0,0.0,1.0,4.0,138.16
0,1.0,Mobile Phone,3.0,15.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,2.0,Single,2.0,0.0,16.0,1.0,1.0,7.0,152.53
0,22.0,Mobile Phone,1.0,13.0,UPI,Male,2.0,4.0,Fashion,3.0,Single,9.0,0.0,24.0,1.0,1.0,0.0,145.0
0,24.0,Mobile Phone,3.0,20.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,2.0,Divorced,5.0,0.0,11.0,0.0,1.0,7.0,149.36
0,9.0,Mobile Phone,1.0,15.501740482350845,Debit Card,Female,3.0,3.0,Mobile Phone,3.0,Divorced,5.0,0.0,13.0,1.0,2.0,2.0,125.43
1,0.0,Computer,3.0,25.0,E wallet,Male,3.0,2.0,Laptop & Accessory,2.0,Single,9.0,1.0,13.0,1.0,1.0,4.0,153.04
0,28.0,Mobile Phone,1.0,8.0,Debit Card,Female,3.0,3.0,Grocery,2.0,Single,3.0,1.0,13.0,0.6707850516437517,1.0,2.0,266.59
0,0.0,Mobile Phone,3.0,16.0,E wallet,Female,3.0,3.0,Laptop & Accessory,3.0,Married,2.0,1.0,12.0,0.0,1.0,3.0,142.6
0,3.0,Mobile Phone,3.0,15.794031866020898,COD,Male,3.0,3.0,Mobile Phone,4.0,Divorced,2.0,0.0,18.0,1.0,1.0,0.0,124.75999999999999
1,0.0,Computer,1.0,9.0,COD,Male,2.7173341911816467,3.0,Mobile Phone,5.0,Single,1.0,0.0,22.0,0.0,1.0,4.0,131.02
0,5.250477133656997,Mobile Phone,1.0,17.0,Credit Card,Female,2.0,3.0,Mobile Phone,4.0,Divorced,2.0,0.0,13.0,1.0,1.0,2.0,122.44
0,9.0,Mobile Phone,3.0,8.0,Credit Card,Male,3.0,4.0,Fashion,3.0,Divorced,2.0,0.0,13.0,9.0,9.0,0.0,175.96
1,15.570441756627087,Computer,1.0,10.0,COD,Male,2.0,3.0,Mobile Phone,2.0,Single,19.0,1.0,23.0,1.0,1.0,0.0,122.85
0,10.0,Mobile Phone,1.0,20.0,Debit Card,Female,2.690392137085676,3.0,Mobile Phone,5.0,Married,2.0,0.0,12.0,3.0,12.0,17.0,130.34
0,13.0,Mobile Phone,3.0,8.0,E wallet,Female,2.0,3.0,Laptop & Accessory,4.0,Married,8.0,0.0,12.0,0.0,1.0,3.0,157.15
0,15.0,Mobile Phone,1.0,15.602394108053902,Debit Card,Female,3.0,3.0,Mobile Phone,5.0,Married,4.0,0.0,16.0,1.0,1.0,2.0,125.75999999999999
0,10.0,Mobile Phone,1.0,16.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,4.0,Single,3.0,1.0,12.0,0.0,1.0,1.0,141.97
0,16.0,Mobile Phone,1.0,18.0,Debit Card,Male,2.0,4.0,Grocery,4.0,Married,2.0,0.0,11.0,0.0,2.7192157826523697,9.0,243.36
0,13.0,Mobile Phone,1.0,8.0,Credit Card,Female,3.0,4.0,Laptop & Accessory,3.0,Divorced,7.0,0.0,22.0,1.0,1.0,0.0,134.48
0,27.0,Mobile Phone,1.0,11.0,Credit Card,Male,2.0,3.0,Others,5.0,Divorced,5.0,0.0,15.266671401397478,1.0,1.0,2.0,294.06
0,7.0,Computer,3.0,10.0,E wallet,Female,3.0,3.0,Laptop & Accessory,3.0,Divorced,10.0,0.0,15.0,1.0,1.0,2.0,165.38
0,4.0,Mobile Phone,1.0,13.0,Credit Card,Female,2.0,3.0,Laptop & Accessory,5.0,Divorced,2.0,0.0,12.0,3.0,3.0,12.0,143.06
0,8.653154591041279,Computer,1.0,27.0,Credit Card,Male,3.0,3.0,Mobile Phone,2.0,Divorced,8.0,0.0,20.0,0.0,1.0,2.0,122.58000000000001
0,16.0,Mobile Phone,1.0,14.0,UPI,Female,3.0,3.0,Laptop & Accessory,3.0,Married,5.0,1.0,14.0,0.0,1.0,2.0,145.22
0,0.0,Mobile Phone,3.0,10.0,Debit Card,Female,2.0,4.0,Laptop & Accessory,2.0,Single,2.0,1.0,11.0,0.0,1.0,3.0,144.87
0,10.0,Computer,1.0,31.0,Credit Card,Female,3.0,3.0,Laptop & Accessory,3.0,Divorced,4.0,1.0,15.0,3.0,10.0,7.0,144.49
0,4.016766045158913,Mobile Phone,1.0,6.0,Debit Card,Male,3.0,4.0,Mobile Phone,5.0,Divorced,2.0,0.0,12.0,0.0,3.0,2.0,122.18
0,12.0,Computer,1.0,6.0,Debit Card,Male,2.0,3.0,Others,3.0,Married,2.0,1.0,14.0,0.0,1.0,6.0,291.97
0,29.0,Computer,3.0,12.0,Debit Card,Female,2.0,2.0,Grocery,5.0,Divorced,10.0,0.0,11.0,2.0,4.117291212583535,7.0,232.12
0,3.0,Mobile Phone,3.0,18.0,COD,Female,2.0,3.0,Laptop & Accessory,3.0,Single,1.0,0.0,11.0,3.0,4.0,4.0,165.77
0,14.0,Mobile Phone,3.0,6.0,E wallet,Male,2.0,2.0,Fashion,5.0,Divorced,2.0,0.0,16.0,1.0,1.0,7.0,183.92
0,1.0,Mobile Phone,1.0,23.0,Credit Card,Male,3.0,3.0,Laptop & Accessory,5.0,Married,2.0,0.0,12.0,0.0,1.0,8.0,145.58
1,0.0,Mobile Phone,1.0,9.0,Credit Card,Male,3.0,3.0,Mobile Phone,5.0,Divorced,6.0,0.0,13.0,1.0,1.0,2.0,140.31
0,25.0,Mobile Phone,1.0,9.0,Credit Card,Male,2.0,4.0,Fashion,3.0,Divorced,3.0,1.0,14.0,0.0,1.0,4.0,179.69
0,18.0,Mobile Phone,1.0,15.801358196382914,Debit Card,Male,3.0,3.0,Mobile Phone,2.0,Divorced,4.0,0.0,21.0,1.0,1.0,2.0,126.53999999999999
0,25.0,Mobile Phone,1.0,10.0,Debit Card,Female,1.0,3.0,Grocery,2.0,Divorced,3.0,0.0,13.0,0.19775908598945868,1.0,4.0,265.55
0,15.0,Computer,1.0,35.0,Debit Card,Female,3.0,3.0,Laptop & Accessory,3.0,Married,3.0,0.0,11.0,1.0,1.0,2.0,145.56
0,3.0,Mobile Phone,1.0,8.0,Debit Card,Female,2.0,5.0,Laptop & Accessory,2.0,Single,3.0,0.0,20.0,0.0,1.0,2.0,160.91
0,30.0,Mobile Phone,1.0,13.0,Debit Card,Female,2.0,3.0,Others,5.0,Divorced,6.0,0.0,15.068765110813281,0.0,11.0,10.0,295.66
0,19.0,Mobile Phone,1.0,24.0,Credit Card,Female,2.0,3.0,Laptop & Accessory,3.0,Married,3.0,0.0,14.0,0.0,1.0,8.0,148.1
0,15.0,Computer,1.0,34.0,COD,Female,2.0,4.0,Laptop & Accessory,2.0,Divorced,1.0,0.0,11.0,0.0,1.0,4.0,145.23
1,0.0,Mobile Phone,3.0,6.0,COD,Female,3.0,3.0,Mobile Phone,4.0,Single,2.0,1.0,16.0,1.0,1.0,4.0,132.02
1,0.0,Computer,3.0,15.721037425692556,E wallet,Female,2.0,5.0,Mobile Phone,3.0,Married,1.0,0.0,16.0,1.0,1.0,0.0,123.50999999999999
0,5.0593814475709395,Computer,1.0,8.0,Debit Card,Male,2.0,3.0,Mobile Phone,2.0,Divorced,2.0,1.0,23.0,1.0,1.0,0.0,117.02000000000001
0,13.0,Mobile Phone,3.0,8.0,Debit Card,Female,3.0,3.0,Others,3.0,Divorced,1.0,0.0,14.0,0.4899981331016099,1.0,12.0,280.41
0,0.0,Mobile Phone,1.0,29.0,Debit Card,Female,2.841147335127414,3.0,Mobile Phone,2.0,Married,2.0,0.0,22.0,1.0,1.0,2.0,128.86
0,7.632450368607396,Computer,1.0,9.0,Debit Card,Male,2.0,3.0,Mobile Phone,2.0,Divorced,5.0,0.0,15.0,0.0,1.0,4.0,120.97
0,2.0,Mobile Phone,1.0,9.0,Credit Card,Male,3.0,4.0,Fashion,3.0,Divorced,2.0,0.0,18.0,1.0,1.0,4.275331923350014,219.35000000000002
1,0.0,Mobile Phone,1.0,15.724023482669853,COD,Female,3.0,4.0,Mobile Phone,4.0,Divorced,6.0,0.0,16.0,0.0,1.0,1.0,125.46000000000001
1,0.0,Mobile Phone,2.0,15.479174297607983,COD,Male,2.0,4.0,Mobile Phone,2.0,Single,2.0,0.0,12.0,1.0,1.0,0.0,125.63999999999999
0,3.0,Computer,3.0,28.0,UPI,Female,3.0,3.0,Fashion,5.0,Divorced,1.0,0.0,11.0,2.0,7.0,8.0,184.12
0,30.0,Mobile Phone,3.0,35.0,E wallet,Male,2.0,4.0,Grocery,2.0,Married,4.0,0.0,12.0,0.0,1.0631130223125242,0.0,241.18
0,23.0,Mobile Phone,1.0,35.0,Debit Card,Male,2.0,4.0,Grocery,3.0,Divorced,1.0,0.0,15.0,7.464875310026265,15.0,7.0,270.46
0,3.0,Computer,1.0,15.764062315501755,Credit Card,Female,2.0,3.0,Mobile Phone,2.0,Single,1.0,0.0,14.0,5.0,6.0,7.0,125.63999999999999
0,30.0,Computer,3.0,34.0,E wallet,Female,3.0,4.0,Fashion,5.0,Divorced,5.0,0.0,19.0,13.0,13.0,11.0,202.66
0,20.0,Mobile Phone,1.0,8.0,Credit Card,Female,3.0,3.0,Laptop & Accessory,2.0,Married,6.0,0.0,13.0,0.0,1.0,4.0,150.7
0,19.0,Mobile Phone,1.0,8.0,Debit Card,Male,2.0,3.0,Grocery,3.0,Divorced,7.0,0.0,13.0,0.5640100523112812,1.0,1.0,278.61
0,8.0,Mobile Phone,1.0,28.0,Debit Card,Male,2.0,5.0,Mobile Phone,3.0,Single,1.0,0.0,15.0,2.0,4.0,3.0,142.3
0,27.0,Mobile Phone,1.0,14.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,3.0,Single,8.0,0.0,11.0,1.0,1.0,0.0,137.8
0,7.0,Mobile Phone,1.0,8.0,Debit Card,Male,3.0439588743957833,4.0,Mobile Phone,3.0,Married,4.0,0.0,12.0,5.0,5.0,7.0,127.68
0,19.0,Mobile Phone,3.0,16.0,E wallet,Female,3.0,4.0,Fashion,2.0,Divorced,3.0,1.0,19.0,1.0,1.0,2.0,190.71
0,4.0,Mobile Phone,1.0,15.0,Debit Card,Male,2.0,3.0,Fashion,4.0,Married,2.0,0.0,25.0,1.0,1.0,8.0,206.48000000000002
1,0.0,Mobile Phone,1.0,21.0,Credit Card,Male,2.0,3.0,Fashion,3.0,Divorced,8.0,1.0,12.0,0.0,2.0105486787556086,7.0,236.10000000000002
1,0.0,Mobile Phone,1.0,16.0,Credit Card,Male,2.0,5.0,Mobile Phone,2.0,Married,8.0,0.0,13.0,0.0,1.0,3.0,134.08
0,3.0,Mobile Phone,3.0,13.0,E wallet,Male,2.583070119503504,3.0,Mobile Phone,4.0,Single,1.0,0.0,14.0,1.0,1.0,2.0,129.83
0,8.0,Mobile Phone,1.0,22.0,Debit Card,Male,3.0,3.0,Fashion,3.0,Divorced,5.0,1.0,12.0,0.0,1.0,0.0,176.32
1,0.0,Computer,1.0,26.0,Debit Card,Male,3.0,3.0,Fashion,3.0,Divorced,4.0,0.0,12.0,1.0,1.0,0.0,198.24
1,0.0,Computer,2.0,29.0,UPI,Female,2.0,3.0,Fashion,5.0,Married,10.0,1.0,15.0,1.0,1.0,2.0,199.5
0,6.3355460669590595,Computer,1.0,11.0,UPI,Male,3.0,3.0,Mobile Phone,3.0,Divorced,5.0,0.0,17.0,2.0,2.0,0.0,120.93
0,9.0,Computer,3.0,16.0,Credit Card,Male,2.0,3.0,Fashion,2.0,Single,2.0,0.0,14.0,1.0,9.0,7.0,199.8
1,0.0,Computer,1.0,10.0,COD,Male,2.0,4.0,Mobile Phone,3.0,Single,6.0,0.0,16.0,1.0,1.0,2.0,138.94
0,21.0,Mobile Phone,3.0,8.0,E wallet,Female,2.0,3.0,Laptop & Accessory,2.0,Divorced,3.0,0.0,14.0,4.0,6.0,7.0,140.51
0,28.0,Mobile Phone,3.0,24.0,Debit Card,Female,2.0,3.0,Grocery,4.0,Single,4.0,0.0,23.0,3.4698568850373577,7.0,7.0,268.35
0,14.0,Computer,3.0,16.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,2.0,Single,8.0,0.0,14.0,0.0,1.0,10.0,162.3
0,8.0,Mobile Phone,3.0,6.0,E wallet,Male,2.0,3.0,Laptop & Accessory,3.0,Divorced,10.0,0.0,11.0,3.0,6.0,9.0,147.17
0,13.0,Mobile Phone,1.0,12.0,Debit Card,Female,3.0,3.0,Grocery,3.0,Single,8.0,0.0,15.0,4.0,7.119000494741538,13.0,232.37
0,12.0,Computer,1.0,14.0,Debit Card,Female,2.0,3.0,Mobile Phone,3.0,Divorced,2.0,0.0,11.0,0.0,1.0,7.0,137.55
0,4.0,Mobile Phone,3.0,8.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,2.0,Single,5.0,1.0,13.0,1.0,1.0,5.0,165.82
0,15.0,Mobile Phone,1.0,30.0,Credit Card,Male,2.0,3.0,Fashion,5.0,Divorced,2.0,1.0,21.0,4.0,5.0,8.0,174.06
0,18.0,Mobile Phone,3.0,8.0,UPI,Male,3.0,3.0,Laptop & Accessory,4.0,Divorced,1.0,0.0,19.0,3.0,3.0,7.0,148.05
1,0.0,Computer,2.0,23.0,Debit Card,Female,2.5270037455464216,3.0,Mobile Phone,3.0,Married,1.0,1.0,11.0,0.0,1.0,0.0,127.41
